"","iphone","iphonedisunc","samsungperpos","samsungcampos","samsungperneg","samsungcamneg","iphonecamunc","ios","htcperneg","googleandroid","iphonecamneg","samsungdisneg","samsungperunc","samsungdispos","iphonedisneg","googleperneg","googleperpos","htccamunc","samsunggalaxy","iphonedispos","iphoneperpos","htcphone","samsungcamunc","htccamneg","iphonecampos","htcdisneg","htcdisunc","googleperunc","samsungdisunc","htcdispos","htccampos","iphoneperunc","iphoneperneg","sonyxperia","htcperpos","htcperunc","iphonesentiment"
"163",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"164",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"165",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"166",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"167",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"168",11,1,3,3,5,5,4,0,5,2,5,5,1,3,5,5,3,4,1,3,3,1,4,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"169",11,2,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,2,1,2,3,3,1,5,0,3,1,"negative"
"170",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"171",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"172",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"173",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"174",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"175",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"176",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"177",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"178",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"179",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"180",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"181",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"182",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"183",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"184",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"185",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"186",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"187",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"188",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"189",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"190",11,1,3,3,6,6,2,0,6,2,6,5,1,3,5,6,3,2,1,3,3,1,2,6,3,5,1,1,1,3,3,1,6,0,3,1,"negative"
"191",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"192",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"193",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"194",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"195",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"196",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"197",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"198",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"199",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"200",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"201",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"202",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"203",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"204",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"205",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"206",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"207",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"208",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"209",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"210",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"211",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"212",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"213",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"214",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"215",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"216",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"217",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"218",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"219",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"220",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"221",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"222",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"223",11,2,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,2,1,2,3,3,1,5,0,3,1,"negative"
"224",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"225",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"226",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"227",11,2,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,2,1,2,3,3,1,5,0,3,1,"negative"
"228",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"229",8,2,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,"negative"
"230",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"231",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"232",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"233",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"234",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"235",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"236",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"237",3,3,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,"negative"
"238",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"239",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"240",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"241",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"242",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"243",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"244",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"245",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"246",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"negative"
"247",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"248",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"249",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"250",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"251",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"252",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"253",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"254",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"255",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"256",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"257",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"258",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"259",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"260",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"261",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"262",3,3,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,"negative"
"263",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"264",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"265",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"266",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"267",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"268",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"269",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"270",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"271",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"272",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"273",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"274",11,1,3,3,5,5,4,0,5,2,5,5,1,3,5,5,3,4,1,3,3,1,4,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"275",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"276",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"negative"
"277",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"278",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"279",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"280",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"281",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"282",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"283",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"284",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"285",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"286",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"287",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"288",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"289",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"290",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"291",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"292",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"293",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"294",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"295",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"296",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"297",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"298",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"299",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"300",11,1,3,3,6,6,2,0,6,2,6,5,1,3,5,6,3,2,1,3,3,1,2,6,3,5,1,1,1,3,3,1,6,0,3,1,"negative"
"301",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"302",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"303",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"304",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"305",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"306",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"307",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"308",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"309",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"310",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"311",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"312",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"313",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"314",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"315",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"316",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"317",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"318",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"319",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"320",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"321",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"322",11,2,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,2,1,2,3,3,1,5,0,3,1,"negative"
"323",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"324",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"325",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"326",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"327",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"328",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"329",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"330",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"331",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"332",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"333",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
